year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2000,4,0.0,2596.75,9.152643623,12.34062658
2001,1,0.0,1078.0,0.0,0.0
2002,5,0.0,4328.0,11.79175042,14.07733116
2003,9,0.2222222222222222,8233.444444,12.77290798,15.61741429
2004,15,0.13333333333333333,7380.4,12.89418669,15.45473955
2005,17,0.11764705882352941,6637.941176470588,12.70772347117647,14.289589336470588
2006,20,0.25,6817.449999849999,13.147595875000002,14.488579494499998
2007,35,0.37142857142857144,7285.742856742858,12.917297335714286,14.875881338285714
2008,29,0.3103448275862069,6640.517241517241,12.77581385724138,14.47315305827586
2009,27,0.18518518518518517,8177.037037037037,12.439599771851853,14.890391084444445
2010,42,0.2857142857142857,5678.190476357143,12.862378307857144,15.296686429285714
2011,68,0.27941176470588236,7013.779411735294,13.005247561764707,15.464806462058823
2012,69,0.34782608695652173,7422.797101217391,13.037401322463769,15.36614864
2013,68,0.36764705882352944,7934.397058705881,13.227400584705881,15.569432144705884
2014,70,0.34285714285714286,7973.228571585714,13.117719674000002,15.631111232285717
2015,65,0.38461538461538464,8321.16923103077,12.996646992461537,15.52364839969231
2016,75,0.38666666666666666,8563.64000024,13.090787825866668,15.5604806932
2017,59,0.3559322033898305,9116.542372915255,13.604733472542375,16.05901044813559
2018,50,0.38,10432.9199998,13.7733092356,15.612738839399999
2019,33,0.36363636363636365,10014.09090909091,13.631434720303028,15.506959874242423
