year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1999,1,0.0,2987.0,13.13304348,0.0
2000,2,0.0,1966.5,10.63686464,0.0
2001,10,0.3,3751.1,11.53808996,13.87981656
2002,11,0.45454545454545453,3999.7272729999995,11.954496040000002,13.48319118
2003,12,0.4166666666666667,4376.416667,11.570082390000001,13.64581015
2004,14,0.42857142857142855,4719.714286,11.75907077,13.86215162
2005,20,0.55,7214.5,12.25270909,14.4373986
2006,23,0.6086956521739131,7410.391304000002,11.7941169,14.29089571
2007,27,0.48148148148148145,6553.592593,13.087691900000001,15.76781956
2008,27,0.4444444444444444,6408.481481,13.14545583,15.42998479
2009,22,0.5454545454545454,7578.0909090000005,13.238432340000001,15.64409128
2010,38,0.5526315789473685,7739.0,13.44878976,15.60304882
2011,56,0.5357142857142857,7662.9285709999995,13.66097905,15.31410413
2012,61,0.5573770491803278,7996.016393000001,13.50046465,15.28966278
2013,66,0.5151515151515151,9228.96969719697,13.463625372575759,15.041542237878788
2014,68,0.5441176470588235,10389.058828235295,13.297019109999999,14.750210329411765
2015,69,0.4782608695652174,7728.942029434783,13.302908155072464,14.98948431695652
2016,70,0.5,10335.242856,13.345478760285715,15.21076358057143
2017,68,0.5588235294117647,12375.83823235294,13.552945751470588,14.963828850882352
2018,54,0.6851851851851852,15809.68519,13.21100504,15.588273999999998
2019,63,0.6190476190476191,15016.58730031746,12.674162792539683,14.708122852063491
