year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2003,2,0.0,3740.0,13.023915625,,True,education;shopping;vehicles
2004,1,0.0,3740.0,13.02391563,,True,education;shopping;vehicles
2007,2,4.0,10168.0,14.27938137,16.363286375,True,education;shopping;vehicles
2008,2,4.0,10168.0,14.27938137,16.363286375,True,education;shopping;vehicles
2009,2,4.0,10168.0,14.27938137,16.363286375,True,education;shopping;vehicles
2010,2,4.0,10171.0,14.27938137,16.363286375,True,education;shopping;vehicles
2011,2,5.0,10189.0,14.27938137,16.363286375,True,education;shopping;vehicles
2012,2,5.0,10189.0,14.27938137,16.363286375,True,education;shopping;vehicles
2013,2,5.0,10189.0,14.27938137,16.363286375,True,education;shopping;vehicles
2014,3,3.3333333333333335,7979.0,13.401853896666667,10.908857583333335,True,education;shopping;vehicles
2015,6,2.3333333333333335,7705.333333333333,14.035183873333333,11.475291248333333,True,education;shopping;vehicles
2016,4,3.5,9767.5,15.22937634,17.2129368725,True,education;shopping;vehicles
2017,6,2.3333333333333335,9225.333333333334,14.564884151666668,16.436328935000002,True,education;shopping;vehicles
2018,5,3.4,10797.6,15.217683312,16.90656081,True,education;shopping;vehicles
