year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2001,3,0.6666666666666666,7283.0,12.808160173333334,9.51019508
2005,5,0.4,9144.4000002,13.065939118,15.231949628
2006,8,0.375,11439.75,13.886294334999999,15.535222285
2007,7,0.42857142857142855,12804.142860000002,14.243752369999997,16.36595075142857
2008,6,0.3333333333333333,10421.5,13.00625789,16.49257779
2009,9,0.6666666666666666,15988.0,14.26498695,16.72469371
2010,12,0.5833333333333334,16737.58333,14.223414330000002,16.5993517
2011,14,0.5714285714285714,16179.92856857143,13.341321357142858,16.309486264285713
2012,18,0.2777777777777778,12636.72222,13.873949525,16.67622048833333
2013,14,0.35714285714285715,12784.714282857141,13.854284697142857,16.67342618857143
2014,17,0.4117647058823529,13556.35294117647,13.617316525294116,16.284433647058822
2015,15,0.4,14300.599998,13.442782361999999,15.954606208
2016,16,0.4375,15597.499997500001,13.298867125000001,15.7136530725
2017,16,0.5625,14825.312495625001,13.768573373125001,16.756113061249998
2018,13,0.8461538461538461,21003.76923,13.891811062307692,16.27881908076923
2019,15,0.6666666666666666,17255.2,13.07116972,15.689141866666667
1999,1,0.0,4092.0,13.20523609,15.33710201
2000,1,1.0,6666.0,12.66872166,14.21634208
2002,2,1.0,6556.0,12.698863000000001,14.26529262
2003,1,1.0,7202.0,12.80289283,14.64941154
2004,2,1.0,7415.0,12.67603905,14.36255379
