year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2003,2,0.0,1593.5,11.59276883,0.0
2004,2,1.0,4657.0,13.3342994,0.0
2005,6,0.6666666666666666,6057.666666666667,11.658433083333335,13.54017356
2006,4,0.5,5199.25,11.712285115,13.453063385
2007,2,0.0,7240.5,11.261289529999999,12.876491049999998
2008,6,0.0,4710.0,11.133650437999998,9.658019016666666
2009,15,0.06666666666666667,5720.333333400001,12.038119940933333,12.958225382
2010,18,0.16666666666666666,6037.388888444443,12.186534436333334,13.340698093333334
2011,17,0.17647058823529413,5156.64705882353,11.61664713517647,12.186143703529412
2012,29,0.20689655172413793,4277.000000206896,11.709042506206897,12.237706609310345
2013,32,0.25,3648.06250025,12.007353302875,13.075070665625002
2014,30,0.26666666666666666,3765.5666669333336,12.294910059800001,13.579176052666668
2015,32,0.21875,3581.2187500625005,12.548495539812501,13.70132340875
2016,33,0.18181818181818182,4276.090908787878,12.984449378393938,14.383843633333333
2017,20,0.1,4465.75,12.5812583982,12.663318834
2018,18,0.3888888888888889,15063.0,13.317609690666666,15.146002503333332
2019,25,0.6,21135.36,13.32114111168,15.817074816
