year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2003,5,0.4,2752.2000002,11.865367144,0.0
2004,4,0.0,2540.75,12.037596274999999,0.0
2005,4,0.0,2240.0,12.07946012,0.0
2006,5,0.0,4016.3999998,12.410150162,9.148598934
2007,5,0.0,6164.2,12.68803859,9.940328982
2008,7,0.2857142857142857,9029.0,13.05403658857143,16.291315252857142
2009,7,0.2857142857142857,9528.42857157143,12.800177302857142,16.153365394285714
2010,14,0.2857142857142857,11155.57142857143,12.215555884285715,14.615340834285714
2011,22,0.5,9798.272727272728,12.361401398181819,14.90491740090909
2012,30,0.36666666666666664,8890.999999833331,12.226820507000001,13.919898263666669
2013,35,0.2857142857142857,8029.60000017143,12.370395280285715,13.640304648285714
2014,37,0.3783783783783784,8023.513513432432,12.462490672162161,13.695762187297298
2015,45,0.37777777777777777,10652.311113222222,12.901883558444442,14.240834936666667
2016,36,0.2777777777777778,9132.888890944443,13.00265591222222,14.080722574166668
2017,35,0.2571428571428571,8354.71428562857,12.562814327999998,13.836171052
2018,33,0.36363636363636365,11904.090910272726,13.094141246363636,15.244570284242425
2019,36,0.3611111111111111,12125.083334861112,13.249621028333333,15.450283814166665
2000,3,0.0,2354.6666666666665,11.683268373333334,0.0
2001,3,0.0,2957.6666666666665,12.421832116666666,0.0
2002,2,0.0,3320.0,13.09123837,0.0
