year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,2573.0,12.70546879,
0.0,2,0.0,2578.5,12.70546879,
0.0,1,0.0,2578.0,12.70546879,
0.0,1,0.0,2616.0,12.70546879,
0.0,2,0.0,5101.0,12.27041667,14.21634208
1.0,1,1.0,9437.0,12.76993378,14.92929796
1.0,1,1.0,9435.0,12.81850828,14.92929796
1.0,2,1.0,9435.0,12.81850828,14.92929796
1.0,1,1.0,40409.0,13.695503,15.81774264
1.0,2,1.0,40409.0,13.695503,15.81774264
1.0,1,1.0,38892.0,13.60581988,15.33710201
1.0,2,1.0,36893.0,14.71536878,15.99251355
1.0,1,1.0,34898.0,15.82985905,16.6881
