year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2002,1,1.0,3110.0,12.84109731,0.0
2005,2,0.5,3640.5,13.193068315000001,7.37172823
2006,7,0.5714285714285714,6619.857142857143,12.128182174285714,12.538331854285715
2007,13,0.3076923076923077,4276.7692310769235,11.60975566153846,13.590726406153845
2008,13,0.3076923076923077,4453.692308,11.70904897,13.99583291
2009,16,0.25,3053.0625,11.514152602499998,13.887628340625
2010,32,0.3125,3536.5312495625003,12.1698693178125,14.087705293750002
2011,39,0.20512820512820512,5419.102564,12.45034764,15.248742349999999
2012,41,0.1951219512195122,4135.365854,12.45254775,14.5622637
2013,53,0.22641509433962265,4223.773584830188,12.381647633207546,14.747904835471697
2014,68,0.19117647058823528,4121.382353367647,12.381414680147058,14.303164909411763
2015,102,0.18627450980392157,3849.7843135490198,12.385956356401962,14.059920596862746
2016,122,0.13934426229508196,3634.073770590164,12.637732788606558,14.13719421360656
2017,154,0.18831168831168832,4231.201298831168,12.769669411363637,14.846595561363635
2018,125,0.176,5337.807999992,12.851810091119999,14.9738835052
2019,72,0.20833333333333334,7665.916666680556,12.911945725597224,14.721875006666668
2004,2,1.0,2767.5,13.67572462,0.0
