year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,1636.0,15.17312281,
1.0,1,1.0,4661.0,12.78110048,14.6021
0.6,10,0.6,4911.0,12.54543858,14.17840951
0.4142857142857143,70,0.4142857142857143,5267.485714,11.66019451,14.14361162
0.4961832061068702,131,0.4961832061068702,5676.6488549999995,11.81131824,14.01463441
0.5159235668789809,157,0.5159235668789809,5664.343949,11.85731513,14.12582946
0.4891304347826087,184,0.4891304347826087,5097.266304,11.878369300000001,14.1842417
0.453781512605042,238,0.453781512605042,5347.978992,12.04949517,14.40921748
0.44015444015444016,259,0.44015444015444016,5268.540540999999,11.92731411,14.28030898
0.4226190476190476,336,0.4226190476190476,5613.925595000001,12.07900168,14.47545833
0.4468599033816425,414,0.4468599033816425,6441.847826,12.29887222,14.74741006
0.4106382978723404,470,0.4106382978723404,6673.295745,12.25160589,14.80747273
0.4124087591240876,548,0.4124087591240876,7137.69708,12.51478143,14.91995833
0.43513513513513513,740,0.43513513513513513,7241.724324,12.68193752,15.04470012
0.4191866527632951,959,0.4191866527632951,7424.986444,12.65209713,15.13273402
0.42408376963350786,1146,0.42408376963350786,7189.897906,12.66002988,15.07006342
0.46463142218912884,1343,0.46463142218912884,7795.435592,12.79103832,15.13733353
0.4532710280373832,1498,0.4532710280373832,7609.251668999999,12.77373004,15.11640587
0.4549132947976879,1730,0.4549132947976879,7895.126590000001,12.89910214,15.19799858
0.444326052210975,1877,0.444326052210975,7964.323920999999,12.85848193,15.19205712
0.4405829596412556,1784,0.4405829596412556,8255.173767,12.90521841,15.26931374
0.5013140604467805,1522,0.5013140604467805,9873.259527,12.93828864,15.21940239
0.5431309904153354,1565,0.5431309904153354,11371.65942,12.97377396,15.20319677
