year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2006,3,0.0,7556.666666666667,13.901411689999998,5.3992841799999995
2007,4,0.0,10177.0,14.194577495,8.09892627
2008,10,0.2,6555.199999899999,13.809993135000003,15.868393815000001
2009,11,0.18181818181818182,5674.0909091818185,13.408336022727275,15.770411955454545
2015,30,0.2,7772.333333333333,12.788427746666665,12.990728633999998
2016,34,0.35294117647058826,8326.264705911764,12.927303567647058,14.665801603529411
2017,31,0.41935483870967744,9305.709677354838,13.314573831612904,15.683433080967742
2013,25,0.16,8108.96,12.972639913200004,13.1666890312
2014,25,0.2,6836.920000120001,12.682546800399997,12.3878586592
2000,2,0.0,3854.0,10.73363405,12.91330727
2001,2,0.0,3854.0,10.73363405,12.91330727
2002,1,0.0,3908.0,10.96585784,12.96874232
2010,14,0.21428571428571427,6959.071428571428,13.163429164285715,14.889552958571429
2011,17,0.11764705882352941,6870.941176470588,12.960990215294117,14.530884355294116
2012,19,0.10526315789473684,7166.631578894737,13.162216054736842,15.164680647894736
2018,20,0.4,9687.8,13.642672899999999,16.077122066
2019,19,0.47368421052631576,14330.526317894735,13.410092209473685,15.751057309473682
2005,2,0.0,2228.0,13.31508008,0.0
