year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2005,1,0.0,1581.0,9.222073733,
2006,4,0.0,2371.75,11.88556527,
2007,8,0.0,2445.625,11.98949914,
2008,19,0.10526315789473684,2633.105263,12.34151804,16.56721497
2009,26,0.15384615384615385,2814.7692309999998,11.93916541,16.55370251
2010,29,0.13793103448275862,2816.448276,11.84973046,15.46154009
2011,44,0.20454545454545456,3907.25,11.95868381,14.72373512
2012,51,0.1568627450980392,3178.960784,11.80805543,15.02399885
2013,53,0.20754716981132076,2830.528302,11.91827513,14.20035844
2014,69,0.2463768115942029,2839.1159420000004,12.31531948,14.74486923
2015,76,0.2894736842105263,2718.355263,12.11206838,14.49114486
2016,92,0.21739130434782608,2554.0652170000003,12.11730795,14.67414241
2017,85,0.25882352941176473,2427.952941,12.37685868,15.70271885
2018,67,0.2835820895522388,2347.9701489999998,12.30647818,16.13859832
2019,54,0.4074074074074074,3144.1851850000003,12.63352778,15.92080485
