year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1997,2,0.0,1406.0,6.128001765,,True,business;education
1998,14,2.9285714285714284,3962.785714285714,10.50572317142857,4.165136534285714,True,business;education
1999,66,1.6818181818181819,3850.8030303030305,10.774403877272727,3.435665727272727,True,business;education
2000,457,2.035010940919037,4702.796498905908,11.987192726477025,5.832213743982495,True,business;education
2001,833,1.9207683073229291,4885.345738295318,12.232343085234096,6.376176320528211,True,business;education
2002,1320,1.9772727272727273,5293.559090909091,12.32840431060606,7.209281157575758,True,business;education
2003,1712,2.1758177570093458,5505.253504672897,12.220256477803737,7.178837272196261,True,business;education
2004,2099,2.2663172939494998,5612.574082896617,12.316185464506907,7.374777222486899,True,business;education
2005,2382,2.346767422334173,5819.752308984047,12.362649017632243,7.749443891687658,True,business;education
2006,3315,2.4301659125188535,6048.189743589744,12.404149441930619,8.067855194570136,True,business;education
2007,3875,2.417806451612903,6257.302967741935,12.375397984516129,8.368784642580644,True,business;education
2008,4317,2.5665971739634004,6406.34908501274,12.418071978225619,8.571879543664583,True,business;education
2009,4549,2.746317872059793,6600.160255001099,12.450927894042646,8.63891997142229,True,business;education
2010,5863,2.6778099948831655,6684.757632611291,12.450422933651714,8.6309146426744,True,business;education
2011,7433,2.7408852414906497,7134.989775326248,12.519319251984395,9.215848004843266,True,business;education
2012,8774,2.9556644631866877,7435.100752222475,12.57731018919535,9.377593397538181,True,business;education
2013,9795,3.0208269525267992,7778.300357325166,12.607911495661051,9.553045369065849,True,business;education
2014,10458,3.0940906483075157,8092.768024478868,12.691989453050295,9.805350774526678,True,business;education
2015,11196,3.2148088603072527,8460.273222579493,12.724761932833156,10.103941934619508,True,business;education
2016,11550,3.354805194805195,8817.719134199135,12.808418692640693,10.32736148917749,True,business;education
2017,10483,3.5018601545359154,9442.393685013833,12.886086282552704,10.511076724220166,True,business;education
2018,8225,4.042553191489362,11719.211428571429,12.94486885106383,11.163579488145897,True,business;education
2019,8760,4.189155251141552,13363.323059360731,13.002576267123288,11.783713732876711,True,business;education
