year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1998,1,0.0,2657.0,13.58425532,
1999,2,0.5,1391.5,11.43832758,
2000,8,0.625,4612.625,11.56043806,13.60315323
2001,15,0.4,4858.0,12.52945739,13.71806473
2002,19,0.2631578947368421,5148.947368,12.19784769,13.71743976
2003,24,0.25,5365.041667,12.53167391,14.34359564
2004,32,0.40625,5871.6875,12.58065441,14.58774514
2005,41,0.36585365853658536,5979.902439,12.02214478,14.41649842
2006,60,0.38333333333333336,6210.333333,12.40070579,14.59357452
2007,79,0.4050632911392405,5864.455696,12.390859800000001,14.40594646
2008,111,0.44144144144144143,6147.045045,12.45119004,14.55049199
2009,108,0.4074074074074074,6557.111111,12.35315567,14.58534486
2010,136,0.35294117647058826,6516.095588,12.56382665,14.69422087
2011,173,0.3988439306358382,6585.809249,12.50071209,14.82638155
2012,212,0.4386792452830189,7215.278302,12.43588311,14.7941505
2013,231,0.4458874458874459,7478.367965,12.47817253,14.70118304
2014,274,0.4854014598540146,8178.328467,12.58340482,14.78893368
2015,286,0.5034965034965035,8692.136364,12.77282721,15.03963499
2016,290,0.49310344827586206,8489.7,12.67589525,14.86281878
2017,264,0.49242424242424243,8692.958333,12.68515831,14.90569646
2018,204,0.6029411764705882,11624.59804,12.79318015,14.91698251
2019,212,0.5849056603773585,12396.877359999999,12.80571825,14.80577667
