year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2005,309,0.18770226537216828,4793.527508197411,12.036171014796118,14.11869759750809
2009,630,0.23809523809523808,5444.652381150793,12.370680931644445,14.707230873285715
2010,878,0.22323462414578588,5285.958997904328,12.470984525478361,14.832313919544418
2011,1164,0.23797250859106528,5596.205326335052,12.55770170335395,14.978586854785226
2012,1370,0.26496350364963506,5956.605839484671,12.55383586109051,14.881189719547448
2013,1623,0.281577325939618,6025.990757669746,12.626523531232285,14.953672521836106
2014,1781,0.3076923076923077,6180.856822158337,12.624827409157778,14.902944725070187
2015,1975,0.3210126582278481,6572.881012745823,12.628990176921523,14.995749450997469
2016,2098,0.34413727359389895,7924.472354659677,12.669768302745469,14.890833680953289
2017,1960,0.37448979591836734,8581.566834914795,12.702723778270409,14.963854566122448
2018,1583,0.4200884396715098,10320.302587732154,12.685418805287428,14.954694594068227
2019,1798,0.4471635150166852,11818.192433167964,12.788875501612901,14.899082037703003
1999,4,0.5,5551.0,12.46004792,14.41090785
2000,44,0.20454545454545456,3517.363636477273,11.277279442954546,13.829706501136364
2001,99,0.20202020202020202,4309.030303040404,11.714887730828282,14.22420241010101
2002,158,0.13924050632911392,4232.272151822785,11.667414935999998,13.845703671139239
2003,187,0.17647058823529413,4459.9786099518715,11.812125727764705,13.92620675171123
2004,260,0.19615384615384615,4890.734615169231,12.006241082123076,14.172420457961538
2006,423,0.17257683215130024,4873.059101676122,12.157742199659578,14.362427123829786
2007,508,0.2047244094488189,5403.098424850393,12.256201373480314,14.615112826811023
2008,598,0.225752508361204,5552.908026941473,12.345511184153846,14.71703611486622
