year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1998,4,0.0,5335.25,12.34952304825,2.3248928035
1999,4,0.0,2558.0,9.899053010500001,3.2283268175
2000,25,0.2,4145.59999976,11.63684190444,13.82808728
2001,34,0.14705882352941177,4455.411764705882,11.340994892500003,13.666940633235294
2002,63,0.19047619047619047,4507.984127047619,11.694207974444446,13.556417701111112
2003,120,0.275,4119.591666591666,12.144096797775001,13.933735459083332
2004,281,0.2775800711743772,4299.889679715303,12.552045449843417,14.546460914982209
2005,402,0.2537313432835821,4681.699005276119,13.10677451477612,15.118089873333336
2006,533,0.2945590994371482,4713.253283125703,12.961426917091933,15.198637164221388
2007,760,0.2657894736842105,4915.280262726316,12.992773366848684,15.232395019776318
2008,1052,0.2908745247148289,5691.368821389733,13.246806936074144,15.445486800884034
2009,1063,0.29068673565381,5724.489181508937,13.312805695390406,15.250398408607719
2010,1534,0.3135593220338983,6246.009126361148,13.477210958741848,15.328841087581484
2011,1987,0.3326623049823855,6618.3155513044785,13.375982268213388,15.392232449119275
2012,2447,0.2979158152840212,6741.00081711933,13.557597718630978,15.48004549549244
2013,2885,0.337261698440208,6957.753899719932,13.678094448835358,15.51886740707799
2014,3018,0.35984095427435386,7045.059973611995,13.746577632167,15.629683305788602
2015,3286,0.38070602556299454,7294.799147802496,13.75440740272063,15.596055030057823
2016,3388,0.3834120425029516,8249.380460640199,13.609248551859507,15.467676558093274
2017,3421,0.39432914352528503,9541.431454207834,13.420438692379422,15.42590218294943
2018,2474,0.4130962004850445,11184.83629860186,13.263825449732417,15.350218759094586
2019,2468,0.41247974068071314,12914.786875560778,13.202864855449759,15.386969949205836
