year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2004,88,0.3068181818181818,5396.965909090909,12.061766689045454,12.36439381227273
2008,145,0.38620689655172413,5940.5586207034485,12.476885796510345,13.840656169310344
2009,149,0.3959731543624161,5758.738254979866,12.585884724255033,14.157168884966442
2010,189,0.4074074074074074,5725.835978740742,12.551296099386242,14.051702221640214
2011,275,0.41818181818181815,6332.818181992728,12.63573761455273,14.449091510472726
2012,363,0.4297520661157025,6336.749311388429,12.606812218066112,14.560613616584025
2013,410,0.43658536585365854,6259.526829231707,12.42746737205366,14.198926058487805
2014,436,0.44036697247706424,6298.355504793579,12.561352652142203,14.44214625825688
2015,433,0.42032332563510394,6639.113164108546,12.584354441371824,14.551734678060045
2016,420,0.4166666666666667,6703.585714095238,12.624912539659523,14.45200582288095
2017,320,0.39375,6981.287499946875,12.5960769551375,14.309813663656252
2018,289,0.4290657439446367,10412.484430280276,12.663135996512109,14.867551906401383
2019,343,0.44314868804664725,11532.498543306123,12.500592129851311,15.236177650262391
2003,73,0.2191780821917808,5187.095890438356,11.491935764246575,11.727753087397263
2005,89,0.29213483146067415,5503.494382123595,11.879435125955053,12.954069826741572
2001,28,0.35714285714285715,5268.535714285715,11.217741601071427,10.688893828214287
2002,45,0.2,4818.0444443999995,11.323746417999999,10.733386762666667
2006,122,0.3524590163934426,5638.311475196721,12.133199607459016,13.391320372295082
2007,133,0.37593984962406013,6144.624060120301,12.40987101437594,13.427085102105263
1999,4,0.0,2721.0,10.8003050035,0.0
2000,14,0.14285714285714285,5877.357142857143,11.599730818642858,13.378916069285713
