year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2006,1,1.0,4089.0,11.8356264,14.92929796
2007,1,1.0,5133.0,13.59317204,15.68848315
2008,2,0.5,4815.0,14.05115099,15.68848315
2009,3,0.6666666666666666,4912.666667,13.89849134,15.68848315
2010,3,0.3333333333333333,6353.666667,13.68064849,15.29246565
2011,9,0.2222222222222222,6275.888889,12.76636191,15.38125404
2012,12,0.16666666666666666,6589.5,13.25770424,14.75703161
2013,20,0.35,8708.55,13.34240857,15.12079205
2014,24,0.4166666666666667,8828.125,13.6280685,15.29288467
2015,23,0.391304347826087,8707.608696,13.98427379,15.43587386
2016,25,0.4,7673.04,13.78315733,15.39329871
2017,28,0.5357142857142857,8083.357143000001,14.20617094,15.74545622
2018,25,0.52,10897.56,13.65391523,15.23691501
2019,27,0.6666666666666666,16390.518519999998,13.82341189,15.53900638
