year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2012,8,0.875,9431.125,13.159733504999998,15.239927012499999
2013,8,1.0,9421.75000025,13.7656286225,15.50912935375
2014,7,1.0,11091.57142857143,13.718040684285713,15.415061704285714
2015,12,0.8333333333333334,8723.833333333334,13.321662636666668,15.505162131666665
2016,11,0.8181818181818182,7935.545454545455,13.357613233636364,15.59591444
2017,11,0.8181818181818182,9039.27272690909,13.43017516727273,15.737809785454544
2018,10,0.8,10149.4,13.332896294,15.168384716
2019,6,0.6666666666666666,10357.5,12.945921265,15.050350615
2000,1,1.0,6107.0,11.11311951,13.91797589
2001,1,1.0,4189.0,9.565396825,0.0
2002,2,1.0,4130.5,9.642036415,0.0
2003,1,1.0,4187.0,9.602857143,0.0
2004,3,0.6666666666666666,4322.0,12.93802162,0.0
2005,4,0.5,4389.5,14.60560386,0.0
2006,4,0.5,4389.5,14.60560386,0.0
2007,8,0.5,5654.0,15.62198404,16.07238961
2008,5,0.6,5360.6,14.41815866,16.07238961
2009,5,0.6,7239.4,15.570833920000002,16.65546604
2010,10,0.8,8503.6,15.20504206,15.99635543
2011,9,1.0,9832.666667,14.40803197,16.16816918
