year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,2,0.0,3435.0,12.84833643,
0.0,2,0.0,3476.0,12.44897767,
0.0,4,0.0,4227.0,11.47147406,13.61112027
0.0,3,0.0,6304.666667,12.12405755,14.24711667
0.0,3,0.0,8753.0,12.50704265,14.07972604
0.0,3,0.0,7606.0,13.30304371,13.50681897
0.0,3,0.0,7572.0,13.27922585,13.50681897
0.0,4,0.0,9806.0,13.14638679,13.37408958
0.0,4,0.0,9877.25,13.03371207,13.24136018
0.0,5,0.0,9722.0,13.39801848,14.34997845
0.0,4,0.0,11843.5,13.70850135,14.64941154
0.6666666666666666,3,0.6666666666666666,25328.0,14.36697218,13.94172078
0.0,1,0.0,29995.0,12.20702826,13.96827395
