year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,3110.0,12.84109731,
0.0,1,0.0,4289.0,12.70674696,14.74345646
0.5,6,0.5,7205.0,11.87265193,14.62805383
0.25,12,0.25,4380.916667,11.43878833,14.72328694
0.3076923076923077,13,0.3076923076923077,4453.692308,11.70904897,13.99583291
0.2,15,0.2,3054.6,11.371005199999999,14.81347023
0.2903225806451613,31,0.2903225806451613,3551.2258060000004,12.12950512,14.542147400000001
0.20512820512820512,39,0.20512820512820512,5419.102564,12.45034764,15.24874235
0.1951219512195122,41,0.1951219512195122,4135.365854,12.45254775,14.562263699999999
0.23076923076923078,52,0.23076923076923078,4251.076923,12.41034404,15.03151839
0.1935483870967742,62,0.1935483870967742,4177.258065,12.52184274,15.47290657
0.18478260869565216,92,0.18478260869565216,3833.119565,12.502382,15.13099832
0.13157894736842105,114,0.13157894736842105,3605.7631579999997,12.73922716,14.89603229
0.18620689655172415,145,0.18620689655172415,4195.248275999999,12.82040678,14.99029649
0.17094017094017094,117,0.17094017094017094,5334.008546999999,12.91850592,15.19066923
0.1875,64,0.1875,7957.90625,13.0348164,15.43901155
