year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2006,1,1.0,8982.0,12.74408463,14.69652958
2007,2,1.0,12177.0,12.76165195,14.26529262
2008,1,1.0,8439.0,13.14519451,15.5140388
2009,1,1.0,8263.0,12.85981221,15.29246565
2010,1,1.0,8263.0,12.85981221,15.29246565
2011,1,1.0,8501.0,12.93172494,15.29246565
2012,2,1.0,9991.0,13.35854577,15.11225768
2014,1,1.0,11005.0,13.49429911,14.88311306
2015,2,1.0,10997.0,13.49429911,14.88311306
2016,2,1.0,10997.0,13.49429911,14.88311306
2017,1,1.0,10997.0,13.49429911,14.88311306
