year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2000,1,0.0,4448.0,13.44814562,0.0
2002,1,0.0,2176.0,12.76856168,0.0
2003,2,0.0,2176.0,12.76856168,0.0
2004,2,0.0,2176.0,12.76856168,0.0
2006,4,0.5,9445.0,11.60720469,13.68788482
2007,5,0.4,7757.8,11.35378825,13.5591
2008,5,0.4,8556.6,11.56015888,13.662883650000001
2009,4,0.5,10413.75,11.50434973,13.66288365
2010,5,0.4,12220.4,13.097385300000003,15.175491830000002
2011,7,0.5714285714285714,12891.71429,13.83414605,15.8948248
2012,8,0.5,12639.375,14.03653517,16.03852865
2013,10,0.4,10533.4,13.76691979,16.03852865
2014,9,0.5555555555555556,12738.11111,14.135302900000001,16.06545097
2015,9,0.6666666666666666,12929.0,14.09519717,15.976266599999999
2016,12,0.5,9896.666667,12.90389754,15.635167020000003
2017,9,0.7777777777777778,11035.0,13.58577114,15.961179789999997
2018,12,0.6666666666666666,15490.25,13.17288577,15.0676262
2019,9,0.6666666666666666,13052.0,13.45286507,15.603511340000003
